"Day ","Items ","Note ","Amount "
"69","Retail","Revenue - Retail Sales San Francisco - White Wine","4466"
"69","Retail","Revenue - Retail Sales Washington, D.C. - Sparkling Wine","2964"
"69","Retail","Revenue - Retail Sales Washington, D.C. - Red Wine","4901"
"69","Retail","Revenue - Retail Sales Washington, D.C. - White Wine","3472"
"69","Retail","Revenue - Retail Sales Miami - Sparkling Wine","6734"
"69","Retail","Revenue - Retail Sales Miami - Red Wine","7656"
"69","Retail","Revenue - Retail Sales Miami - White Wine","8029"
"69","Interest Expense ","Cash Payment - Interest - For Overdraft","-1027"
"69","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"69","Rental Expense","Cash Payment - Rental - New York","-5360"
"69","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"69","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"69","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"69","Rental Expense","Cash Payment - Rental - Washington, D.C.","-4880"
"69","Rental Expense","Cash Payment - Rental - Miami","-2240"
"68","Wholesales (B2B)","Revenue - B2B SO ID: 10253","102960"
"68","Sales E Commerce","Revenue - ECM SO ID: 10254","11807"
"68","Human Resource Expense","Counselled","-2000"
"68","Human Resource Expense","Counselled","-2000"
"68","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"68","Salary Expense","Cash Payment - Salary Expense","-33556"
"68","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 10276","-211"
"68","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 10445","-223"
"68","Retail","Revenue - Retail Sales New York - Sparkling Wine","15150"
"68","Retail","Revenue - Retail Sales New York - Red Wine","31920"
"68","Retail","Revenue - Retail Sales New York - White Wine","19338"
"68","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","10512"
"68","Retail","Revenue - Retail Sales Detroit - Red Wine","13857"
"68","Retail","Revenue - Retail Sales Detroit - White Wine","8841"
"68","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","9920"
"68","Retail","Revenue - Retail Sales Los Angeles - Red Wine","10584"
"68","Retail","Revenue - Retail Sales Los Angeles - White Wine","11310"
"68","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","2842"
"68","Retail","Revenue - Retail Sales San Francisco - Red Wine","5970"
"68","Retail","Revenue - Retail Sales San Francisco - White Wine","4698"
"68","Retail","Revenue - Retail Sales Washington, D.C. - Sparkling Wine","2990"
"68","Retail","Revenue - Retail Sales Washington, D.C. - Red Wine","5452"
"68","Retail","Revenue - Retail Sales Washington, D.C. - White Wine","3534"
"68","Overflow Expense - Warehouse","Cash Payment - Overflow Fee - Chicago","-20"
"68","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"68","Rental Expense","Cash Payment - Rental - New York","-5360"
"68","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"68","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"68","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"68","Rental Expense","Cash Payment - Rental - Washington, D.C.","-4880"
"68","Rental Expense","Cash Payment - Rental - Miami","-2240"
"67","Wholesales (B2B)","Revenue - B2B SO ID: 10068","121420"
"67","Sales E Commerce","Revenue - ECM SO ID: 9894","738"
"67","Sales E Commerce","Revenue - ECM SO ID: 10070","5030"
"67","Human Resource Expense","Counselled","-2000"
"67","Human Resource Expense","Counselled","-2000"
"67","Human Resource Expense","Counselled","-2000"
"67","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"67","Salary Expense","Cash Payment - Salary Expense","-33556"
"67","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 10254","-351"
"67","Retail","Revenue - Retail Sales New York - Sparkling Wine","15150"
"67","Retail","Revenue - Retail Sales New York - Red Wine","32010"
"67","Retail","Revenue - Retail Sales New York - White Wine","17523"
"67","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","10224"
"67","Retail","Revenue - Retail Sales Detroit - Red Wine","15655"
"67","Retail","Revenue - Retail Sales Detroit - White Wine","8232"
"67","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","10509"
"67","Retail","Revenue - Retail Sales Los Angeles - Red Wine","10584"
"67","Retail","Revenue - Retail Sales Los Angeles - White Wine","11310"
"67","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","3045"
"67","Retail","Revenue - Retail Sales San Francisco - Red Wine","6030"
"67","Retail","Revenue - Retail Sales San Francisco - White Wine","4640"
"67","Retail","Revenue - Retail Sales Washington, D.C. - Sparkling Wine","2860"
"67","Retail","Revenue - Retail Sales Washington, D.C. - Red Wine","4843"
"67","Retail","Revenue - Retail Sales Washington, D.C. - White Wine","3379"
"67","Overflow Expense - Warehouse","Cash Payment - Overflow Fee - Chicago","-230"
"67","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"67","Rental Expense","Cash Payment - Rental - New York","-5360"
"67","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"67","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"67","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"67","Rental Expense","Cash Payment - Rental - Washington, D.C.","-4880"
"67","Rental Expense","Cash Payment - Rental - Miami","-2240"
"66","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 10088 ","-24030"
"66","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 10088 ","-108936"
"66","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 10088 ","-176754"
"66","Sales E Commerce","Revenue - ECM SO ID: 9721","6310"
"66","Sales E Commerce","Revenue - ECM SO ID: 9863","876"
"66","Sales E Commerce","Revenue - ECM SO ID: 9878","697"
"66","Human Resource Expense","Staff Transfer","-15000"
"66","Human Resource Expense","Counselled","-2000"
"66","Human Resource Expense","Cash Payment - Staff Recruiting - Miami","-60000"
"66","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"66","Salary Expense","Cash Payment - Salary Expense","-33442"
"66","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9894","-16"
"66","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 10070","-127"
"66","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 314","-15000"
"66","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 333","-15000"
"66","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 402","-15000"
"66","Retail","Revenue - Retail Sales New York - Sparkling Wine","14130"
"66","Retail","Revenue - Retail Sales New York - Red Wine","32250"
"66","Retail","Revenue - Retail Sales New York - White Wine","17721"
"66","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","10008"
"66","Retail","Revenue - Retail Sales Detroit - Red Wine","14911"
"66","Retail","Revenue - Retail Sales Detroit - White Wine","8232"
"66","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","10509"
"66","Retail","Revenue - Retail Sales Los Angeles - Red Wine","10276"
"66","Retail","Revenue - Retail Sales Los Angeles - White Wine","11919"
"66","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","3045"
"66","Retail","Revenue - Retail Sales San Francisco - Red Wine","6090"
"66","Retail","Revenue - Retail Sales San Francisco - White Wine","4234"
"66","Retail","Revenue - Retail Sales Washington, D.C. - Sparkling Wine","2730"
"66","Retail","Revenue - Retail Sales Washington, D.C. - Red Wine","5133"
"66","Retail","Revenue - Retail Sales Washington, D.C. - White Wine","3689"
"66","Services","Revenue - Service Sales Order ID: 9535","250000"
"66","Overflow Expense - Warehouse","Cash Payment - Overflow Fee - Chicago","-450"
"66","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"66","Rental Expense","Cash Payment - Rental - New York","-5360"
"66","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"66","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"66","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"66","Rental Expense","Cash Payment - Rental - Washington, D.C.","-4880"
"66","Rental Expense","Cash Payment - Rental - Miami","-2240"
"65","Sales E Commerce","Revenue - ECM SO ID: 9546","6636"
"65","Sales E Commerce","Revenue - ECM SO ID: 9703","7195"
"65","Sales E Commerce","Revenue - ECM SO ID: 9711","8992"
"65","Human Resource Expense","Counselled","-2000"
"65","Human Resource Expense","Counselled","-2000"
"65","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"65","Salary Expense","Cash Payment - Salary Expense","-32042"
"65","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9721","-117"
"65","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9863","-17"
"65","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9878","-18"
"65","Retail","Revenue - Retail Sales New York - Sparkling Wine","9600"
"65","Retail","Revenue - Retail Sales New York - Red Wine","20250"
"65","Retail","Revenue - Retail Sales New York - White Wine","11352"
"65","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","6264"
"65","Retail","Revenue - Retail Sales Detroit - Red Wine","7533"
"65","Retail","Revenue - Retail Sales Detroit - White Wine","4326"
"65","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","5301"
"65","Retail","Revenue - Retail Sales Los Angeles - Red Wine","6104"
"65","Retail","Revenue - Retail Sales Los Angeles - White Wine","7453"
"65","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","1856"
"65","Retail","Revenue - Retail Sales San Francisco - Red Wine","3090"
"65","Retail","Revenue - Retail Sales San Francisco - White Wine","2436"
"65","Retail","Revenue - Retail Sales Washington, D.C. - Sparkling Wine","1742"
"65","Retail","Revenue - Retail Sales Washington, D.C. - Red Wine","2958"
"65","Retail","Revenue - Retail Sales Washington, D.C. - White Wine","2170"
"65","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"65","Rental Expense","Cash Payment - Rental - New York","-5360"
"65","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"65","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"65","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"65","Rental Expense","Cash Payment - Rental - Washington, D.C.","-4880"
"64","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9722 ","-26280"
"64","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9722 ","-58692"
"64","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9722 ","-73803"
"64","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9722 ","-194034"
"64","Sales E Commerce","Revenue - ECM SO ID: 9512","13742"
"64","Sales E Commerce","Revenue - ECM SO ID: 9515","6110"
"64","Human Resource Expense","Counselled","-2000"
"64","Human Resource Expense","Counselled","-2000"
"64","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"64","Salary Expense","Cash Payment - Salary Expense","-31966"
"64","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9546","-173"
"64","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9703","-179"
"64","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9711","-224"
"64","Retail","Revenue - Retail Sales New York - Sparkling Wine","8940"
"64","Retail","Revenue - Retail Sales New York - Red Wine","22290"
"64","Retail","Revenue - Retail Sales New York - White Wine","12441"
"64","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","6792"
"64","Retail","Revenue - Retail Sales Detroit - Red Wine","9641"
"64","Retail","Revenue - Retail Sales Detroit - White Wine","5355"
"64","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","5611"
"64","Retail","Revenue - Retail Sales Los Angeles - Red Wine","6048"
"64","Retail","Revenue - Retail Sales Los Angeles - White Wine","8004"
"64","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","1595"
"64","Retail","Revenue - Retail Sales San Francisco - Red Wine","3510"
"64","Retail","Revenue - Retail Sales San Francisco - White Wine","2523"
"64","Retail","Revenue - Retail Sales Washington, D.C. - Sparkling Wine","1690"
"64","Retail","Revenue - Retail Sales Washington, D.C. - Red Wine","3335"
"64","Retail","Revenue - Retail Sales Washington, D.C. - White Wine","2418"
"64","Services","Revenue - Service Sales Order ID: 8877","120000"
"64","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"64","Rental Expense","Cash Payment - Rental - New York","-5360"
"64","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"64","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"64","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"64","Rental Expense","Cash Payment - Rental - Washington, D.C.","-4880"
"63","Sales E Commerce","Revenue - ECM SO ID: 9212","607"
"63","Sales E Commerce","Revenue - ECM SO ID: 9378","1440"
"63","Machines","Cash Payment - Machines","-300000"
"63","Human Resource Expense","Cash Payment - Staff Recruiting - Production","-30000"
"63","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9712 ","-68112"
"63","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9712 ","-88810"
"63","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9712 ","-80256"
"63","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"63","Salary Expense","Cash Payment - Salary Expense","-31926"
"63","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9512","-388"
"63","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9515","-141"
"63","Retail","Revenue - Retail Sales New York - Sparkling Wine","8856"
"63","Retail","Revenue - Retail Sales New York - Red Wine","21375"
"63","Retail","Revenue - Retail Sales New York - White Wine","11564"
"63","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","5538"
"63","Retail","Revenue - Retail Sales Detroit - Red Wine","10449"
"63","Retail","Revenue - Retail Sales Detroit - White Wine","6264"
"63","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","5580"
"63","Retail","Revenue - Retail Sales Los Angeles - Red Wine","6188"
"63","Retail","Revenue - Retail Sales Los Angeles - White Wine","5655"
"63","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","1653"
"63","Retail","Revenue - Retail Sales San Francisco - Red Wine","3750"
"63","Retail","Revenue - Retail Sales San Francisco - White Wine","2958"
"63","Retail","Revenue - Retail Sales Washington, D.C. - Sparkling Wine","1482"
"63","Retail","Revenue - Retail Sales Washington, D.C. - Red Wine","3364"
"63","Retail","Revenue - Retail Sales Washington, D.C. - White Wine","2046"
"63","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"63","Rental Expense","Cash Payment - Rental - New York","-5360"
"63","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"63","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"63","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"63","Rental Expense","Cash Payment - Rental - Washington, D.C.","-4880"
"62","Sales E Commerce","Revenue - ECM SO ID: 9043","11136"
"62","Human Resource Expense","Cash Payment - Staff Recruiting - Washington, D.C.","-60000"
"62","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"62","Salary Expense","Cash Payment - Salary Expense","-31188"
"62","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9212","-18"
"62","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9378","-26"
"62","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 357","-15000"
"62","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 367","-15000"
"62","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 377","-15000"
"62","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 380","-15000"
"62","Retail","Revenue - Retail Sales New York - Sparkling Wine","7290"
"62","Retail","Revenue - Retail Sales New York - Red Wine","21575"
"62","Retail","Revenue - Retail Sales New York - White Wine","10612"
"62","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","6708"
"62","Retail","Revenue - Retail Sales Detroit - Red Wine","10503"
"62","Retail","Revenue - Retail Sales Detroit - White Wine","4725"
"62","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","7099"
"62","Retail","Revenue - Retail Sales Los Angeles - Red Wine","8288"
"62","Retail","Revenue - Retail Sales Los Angeles - White Wine","7105"
"62","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","2088"
"62","Retail","Revenue - Retail Sales San Francisco - Red Wine","3870"
"62","Retail","Revenue - Retail Sales San Francisco - White Wine","2204"
"62","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"62","Rental Expense","Cash Payment - Rental - New York","-5360"
"62","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"62","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"62","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"62","Rental Expense","Cash Payment - Rental - Washington, D.C.","-4880"
"61","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9023 ","-20800"
"61","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9023 ","-47744"
"61","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 9023 ","-35920"
"61","Sales E Commerce","Revenue - ECM SO ID: 8524","2745"
"61","Sales E Commerce","Revenue - ECM SO ID: 9016","10788"
"61","Human Resource Expense","Counselled","-2000"
"61","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"61","Salary Expense","Cash Payment - Salary Expense","-29524"
"61","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9043","-257"
"61","Retail","Revenue - Retail Sales New York - Sparkling Wine","9234"
"61","Retail","Revenue - Retail Sales New York - Red Wine","17575"
"61","Retail","Revenue - Retail Sales New York - White Wine","9268"
"61","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","6786"
"61","Retail","Revenue - Retail Sales Detroit - Red Wine","9099"
"61","Retail","Revenue - Retail Sales Detroit - White Wine","5913"
"61","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","7440"
"61","Retail","Revenue - Retail Sales Los Angeles - Red Wine","7700"
"61","Retail","Revenue - Retail Sales Los Angeles - White Wine","7772"
"61","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","1595"
"61","Retail","Revenue - Retail Sales San Francisco - Red Wine","3390"
"61","Retail","Revenue - Retail Sales San Francisco - White Wine","2987"
"61","Penalty Expense","Cash Payment - Late penalty - SRV SO ID: 6061","-2200"
"61","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"61","Rental Expense","Cash Payment - Rental - New York","-5360"
"61","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"61","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"61","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"60","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9024 ","-23562"
"60","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9024 ","-60984"
"60","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 9024 ","-323400"
"60","Wholesales (B2B)","Revenue - B2B SO ID: 7450","418040"
"60","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 7450","-24000"
"60","Sales E Commerce","Revenue - ECM SO ID: 8868","9539"
"60","Human Resource Expense","Counselled","-2000"
"60","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"60","Salary Expense","Cash Payment - Salary Expense","-28678"
"60","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 8524","-78"
"60","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 9016","-275"
"60","Retail","Revenue - Retail Sales New York - Sparkling Wine","7568"
"60","Retail","Revenue - Retail Sales New York - Red Wine","14112"
"60","Retail","Revenue - Retail Sales New York - White Wine","8775"
"60","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","3738"
"60","Retail","Revenue - Retail Sales Detroit - Red Wine","8557"
"60","Retail","Revenue - Retail Sales Detroit - White Wine","4305"
"60","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","8272"
"60","Retail","Revenue - Retail Sales Los Angeles - Red Wine","8480"
"60","Retail","Revenue - Retail Sales Los Angeles - White Wine","9717"
"60","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","1276"
"60","Retail","Revenue - Retail Sales San Francisco - Red Wine","3192"
"60","Retail","Revenue - Retail Sales San Francisco - White Wine","1710"
"60","Services","Revenue - Service Sales Order ID: 8234","200000"
"60","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"60","Rental Expense","Cash Payment - Rental - New York","-5360"
"60","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"60","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"60","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"59","Sales E Commerce","Revenue - ECM SO ID: 8537","20880"
"59","Human Resource Expense","Counselled","-2000"
"59","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"59","Salary Expense","Cash Payment - Salary Expense","-28992"
"59","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:9033","-3056"
"59","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 8868","-212"
"59","Retail","Revenue - Retail Sales New York - Sparkling Wine","7052"
"59","Retail","Revenue - Retail Sales New York - Red Wine","16926"
"59","Retail","Revenue - Retail Sales New York - White Wine","7155"
"59","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","3948"
"59","Retail","Revenue - Retail Sales Detroit - Red Wine","5977"
"59","Retail","Revenue - Retail Sales Detroit - White Wine","4428"
"59","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","7920"
"59","Retail","Revenue - Retail Sales Los Angeles - Red Wine","8000"
"59","Retail","Revenue - Retail Sales Los Angeles - White Wine","9676"
"59","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","1848"
"59","Retail","Revenue - Retail Sales San Francisco - Red Wine","3990"
"59","Retail","Revenue - Retail Sales San Francisco - White Wine","2475"
"59","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"59","Rental Expense","Cash Payment - Rental - New York","-5360"
"59","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"59","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"59","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"58","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 8707 ","-17550"
"58","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 8707 ","-128480"
"58","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 8707 ","-20520"
"58","Human Resource Expense","Counselled","-2000"
"58","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"58","Salary Expense","Cash Payment - Salary Expense","-28992"
"58","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:8860","-6713"
"58","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:8923","-3293"
"58","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 8537","-482"
"58","Retail","Revenue - Retail Sales New York - Sparkling Wine","19780"
"58","Retail","Revenue - Retail Sales New York - Red Wine","54558"
"58","Retail","Revenue - Retail Sales New York - White Wine","29385"
"58","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","15582"
"58","Retail","Revenue - Retail Sales Detroit - Red Wine","26660"
"58","Retail","Revenue - Retail Sales Detroit - White Wine","19229"
"58","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","29260"
"58","Retail","Revenue - Retail Sales Los Angeles - Red Wine","40880"
"58","Retail","Revenue - Retail Sales Los Angeles - White Wine","43952"
"58","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","6688"
"58","Retail","Revenue - Retail Sales San Francisco - Red Wine","11760"
"58","Retail","Revenue - Retail Sales San Francisco - White Wine","8730"
"58","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"58","Rental Expense","Cash Payment - Rental - New York","-5360"
"58","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"58","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"58","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"57","Human Resource Expense","Counselled","-2000"
"57","Human Resource Expense","Counselled","-2000"
"57","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"57","Salary Expense","Cash Payment - Salary Expense","-28992"
"57","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:8703","-15595"
"57","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 314","-15000"
"57","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 333","-15000"
"57","Retail","Revenue - Retail Sales New York - Sparkling Wine","22360"
"57","Retail","Revenue - Retail Sales New York - Red Wine","52626"
"57","Retail","Revenue - Retail Sales New York - White Wine","28035"
"57","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","16002"
"57","Retail","Revenue - Retail Sales Detroit - Red Wine","27864"
"57","Retail","Revenue - Retail Sales Detroit - White Wine","15580"
"57","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","28204"
"57","Retail","Revenue - Retail Sales Los Angeles - White Wine","37843"
"57","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","6512"
"57","Retail","Revenue - Retail Sales San Francisco - Red Wine","14322"
"57","Retail","Revenue - Retail Sales San Francisco - White Wine","9450"
"57","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"57","Rental Expense","Cash Payment - Rental - New York","-5360"
"57","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"57","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"57","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"56","Sales E Commerce","Revenue - ECM SO ID: 8172","10825"
"56","Wholesales (B2B)","Revenue - B2B SO ID: 8156","292380"
"56","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 8156","-10000"
"56","Human Resource Expense","Counselled","-2000"
"56","Human Resource Expense","Counselled","-2000"
"56","Human Resource Expense","Counselled","-2000"
"56","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 8536 ","-22800"
"56","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 8536 ","-75360"
"56","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 8536 ","-18810"
"56","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"56","Salary Expense","Cash Payment - Salary Expense","-28880"
"56","Retail","Revenue - Retail Sales New York - Sparkling Wine","31304"
"56","Retail","Revenue - Retail Sales New York - Red Wine","63336"
"56","Retail","Revenue - Retail Sales New York - White Wine","36360"
"56","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","20160"
"56","Retail","Revenue - Retail Sales Detroit - Red Wine","27477"
"56","Retail","Revenue - Retail Sales Detroit - White Wine","15826"
"56","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","32208"
"56","Retail","Revenue - Retail Sales Los Angeles - White Wine","34194"
"56","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","6600"
"56","Retail","Revenue - Retail Sales San Francisco - Red Wine","15834"
"56","Retail","Revenue - Retail Sales San Francisco - White Wine","9405"
"56","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"56","Rental Expense","Cash Payment - Rental - New York","-5360"
"56","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"56","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"56","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"55","Wholesales (B2B)","Revenue - B2B SO ID: 7972","135509"
"55","Sales E Commerce","Revenue - ECM SO ID: 7984","7752"
"55","Human Resource Expense","Counselled","-2000"
"55","Human Resource Expense","Counselled","-2000"
"55","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"55","Salary Expense","Cash Payment - Salary Expense","-28880"
"55","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:8343","-2008"
"55","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:8345","-9396"
"55","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:8352","-10649"
"55","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 8172","-234"
